signal,time
1442.535321158761,1669884022.5251586
2122.6773853367545,1669884022.5254636
3288.841562749968,1669884022.5280519
185.24232348352143,1669884022.5283153
-3702.3985777356925,1669884022.5328987
-3431.200345449648,1669884022.5331674
-1189.122875757776,1669884022.5333874
-288.4314176907701,1669884022.5359647
-6.757167199392143,1669884022.5362182
-137.9050109980932,1669884022.5388079
-1826.6020878415388,1669884022.5390687
-986.3949111023846,1669884022.5740645
3192.306545925451,1669884022.5743458
3863.7731536744386,1669884022.5768635
528.8283638014682,1669884022.577128
-1332.9866727324386,1669884022.579673
-1515.61653123574,1669884022.579915
-3264.692886573015,1669884022.5824757
-4825.942872171343,1669884022.582962
-2221.1195512125855,1669884022.5856028
1722.7153774470441,1669884022.5858963
799.9912053936446,1669884022.6227117
-3028.908840948049,1669884022.6229973
-2887.609904830447,1669884022.625599
658.1135258539862,1669884022.6258914
1287.0382889905345,1669884022.628451
-263.8722210319703,1669884022.6286943
1459.5840027580334,1669884022.6312318
4552.5257702185645,1669884022.6314812
3925.6858251628873,1669884022.634006
1626.7521187214438,1669884022.6342542
2257.605294326838,1669884022.6715243
2624.0248792582015,1669884022.6718335
-670.1347991888099,1669884022.6744606
-3607.391333155423,1669884022.6747227
-2608.598727211506,1669884022.6772177
687.4414933339795,1669884022.6774714
2194.1815972556096,1669884022.6799932
1263.3309213877897,1669884022.680247
797.4704953658354,1669884022.6827664
866.5824840717044,1669884022.68302
-241.57547474108128,1669884022.7206626
-1863.9897942162293,1669884022.7209764
-1548.4697795393954,1669884022.7236247
23.554785827438934,1669884022.7238934
-1389.5514823923215,1669884022.7265127
-2815.977453662546,1669884022.7267873
91.43131489613154,1669884022.7293277
1895.424931306432,1669884022.7295878
-955.0359716740427,1669884022.732246
-4073.4204513289915,1669884022.732512
-2401.261086461865,1669884022.7690835
2582.495875342177,1669884022.7693868
3519.6039975953017,1669884022.771997
-12.82493486122712,1669884022.7722566
-623.5545331387216,1669884022.7748067
2355.7379657912334,1669884022.7750688
2978.490848007894,1669884022.7776482
1445.9753637505437,1669884022.777926
2562.413505782072,1669884022.817874
4479.745488600654,1669884022.8181808
960.8098358790476,1669884022.8208
-5269.575248154261,1669884022.8210738
-5432.80562041847,1669884022.8236773
-1053.370216054444,1669884022.8239496
-104.20119347468918,1669884022.8265
-2595.261018598543,1669884022.8267672
-3034.9356046578696,1669884022.829352
-961.3889983260677,1669884022.8296196
-557.6532600937476,1669884022.8666418
-1718.2218624757206,1669884022.866935
-807.4685246253734,1669884022.8695076
277.54398392315375,1669884022.8697715
-2248.2238748528803,1669884022.8723457
-3888.5399151911206,1669884022.8726077
185.72912694555154,1669884022.8751597
5367.3471496606435,1669884022.875453
6146.443153303225,1669884022.878062
4577.831913092951,1669884022.878326
5538.002151914312,1669884022.9153075
6876.314348667127,1669884022.915618
4580.873229054223,1669884022.9182138
1167.8593764014995,1669884022.9184866
131.62149102197122,1669884022.921005
1200.712761961048,1669884022.9212742
385.4260953084713,1669884022.923877
-2853.0076621487865,1669884022.9241538
-3252.7391841243425,1669884022.9268317
-1571.9853058278138,1669884022.9271257
-1784.1539701183137,1669884022.9641879
-1404.827757227564,1669884022.964492
1222.5526401319353,1669884022.9671998
2427.374523686306,1669884022.9679775
-227.91116016657082,1669884022.9706423
-3022.3485665259545,1669884022.9709184
-2599.734407578857,1669884022.9734793
-1503.5257501673177,1669884022.9737341
-2859.962567120085,1669884022.9762974
-4812.728634745454,1669884022.9765623
-2872.7422569951686,1669884023.012728
817.6487331369174,1669884023.013025
405.93907765807637,1669884023.0156147
-2371.6006189676186,1669884023.015878
-1099.8849302665199,1669884023.0184345
2296.8266108069965,1669884023.0186956
820.8534639818655,1669884023.0212002
-3031.7697576545524,1669884023.0214608
-2676.712808086017,1669884023.0240712
905.1805992370232,1669884023.0243347
2472.082554642666,1669884023.0615432
1524.6684143982534,1669884023.061857
1862.6627288661198,1669884023.0644555
3569.1109118168256,1669884023.0647244
2778.676631700894,1669884023.0672815
-146.98615767125972,1669884023.0675523
-327.6046314457573,1669884023.0700736
-596.7038566515079,1669884023.0703309
-6039.715890882719,1669884023.0728974
-6742.994088435944,1669884023.0731533
3357.3262099273043,1669884023.1103077
11262.128144533379,1669884023.1105912
9678.851753727195,1669884023.1131265
6797.524468622214,1669884023.1133735
8268.422337581676,1669884023.115872
8700.340568541626,1669884023.1161191
3389.4533487769963,1669884023.118704
-1944.742111593239,1669884023.118968
-1140.0116826864962,1669884023.1215487
-429.58901247611857,1669884023.121835
-6627.978314672479,1669884023.1589818
-11943.682925445482,1669884023.1592855
-7902.639484999646,1669884023.1618636
-1220.6986440212395,1669884023.1621337
-1430.108783891738,1669884023.1646595
-5859.020871505526,1669884023.1649184
-6177.308337834269,1669884023.1675034
-3551.1010694999986,1669884023.1677628
-4822.527833788942,1669884023.2076933
-7924.123894272733,1669884023.207989
-6652.591647030957,1669884023.2105513
-2161.241171983854,1669884023.2108245
-422.5914076816589,1669884023.2133415
-1470.4469037886201,1669884023.2136424
-1365.9574415581692,1669884023.2163112
-580.68383261152,1669884023.217342
-1441.0612561507528,1669884023.2200148
-1878.7597543477675,1669884023.220285
1214.1533620113255,1669884023.2565813
3897.5640738743004,1669884023.2568855
1855.0579781402569,1669884023.2594728
-52.239454708431026,1669884023.2597349
2872.1150341573134,1669884023.2623198
5972.3045540798685,1669884023.2625883
4374.28053857454,1669884023.2651134
1193.3066502152155,1669884023.2653754
1929.320497480443,1669884023.2679803
4867.772072995906,1669884023.2682443
4064.71162613984,1669884023.305542
783.9235004384051,1669884023.3058739
240.82082123034695,1669884023.3084397
1912.478313233922,1669884023.3087025
2596.790576585027,1669884023.31121
2677.9989916525737,1669884023.3114579
3772.688124187963,1669884023.313972
4260.409841089273,1669884023.3142369
1830.7165341242653,1669884023.3168688
-1731.603731494525,1669884023.3171394
-1870.3450848854418,1669884023.3539476
1302.2415613573507,1669884023.354244
1951.7202071054971,1669884023.3567972
-396.9856041726726,1669884023.3570518
257.2666277362957,1669884023.3595715
2163.5254747189438,1669884023.359832
-1252.934528682974,1669884023.3623905
-5403.432822983714,1669884023.3626485
-3543.7057885744216,1669884023.3651924
191.25268636012146,1669884023.3654518
285.90855121852854,1669884023.4028208
-1768.1928511537815,1669884023.4121208
-1557.1326528699778,1669884023.4148703
626.6488349043905,1669884023.4151223
-1198.525427062275,1669884023.4176292
-6962.241164028595,1669884023.4179225
-5484.123381184517,1669884023.4204745
5553.383434357739,1669884023.4207335
11881.367469204695,1669884023.4233277
8698.559958019534,1669884023.4235878
7653.41108426769,1669884023.4515967
9613.280546233746,1669884023.451889
4326.3162392694085,1669884023.4544818
-4176.679093451205,1669884023.4547555
-4517.330604106365,1669884023.457257
94.42831160172273,1669884023.4575105
-1277.9662792591632,1669884023.460059
-7699.685253191416,1669884023.4603271
-10822.994972047518,1669884023.462986
-9685.471942103295,1669884023.4632578
-8294.753483661832,1669884023.5003324
-7109.476914656545,1669884023.5006278
-5102.289737942421,1669884023.503208
-3398.0066021778994,1669884023.5034626
-4263.843899632022,1669884023.506006
-7303.520521046841,1669884023.5062847
-6631.24709478072,1669884023.508828
-1850.3434960260465,1669884023.5090952
349.19789546073616,1669884023.5116935
-234.71642384144457,1669884023.5119586
646.216888724814,1669884023.5496957
2302.1363645451784,1669884023.5502727
2415.8347921792147,1669884023.5505672
2152.8554011611927,1669884023.5524318
2488.361471431213,1669884023.5526142
3045.3645491053553,1669884023.5544436
4528.132804672169,1669884023.554635
5425.662055584162,1669884023.5564458
3846.190346739898,1669884023.5566301
3164.4691765723737,1669884023.5584621
5354.135447107609,1669884023.55865
5762.301360405274,1669884023.5969348
2172.9201238227806,1669884023.5973182
413.5836789745057,1669884023.5992165
4929.939384379349,1669884023.5993977
8705.005470023043,1669884023.6011481
3887.965668519171,1669884023.6013184
-2603.252597147696,1669884023.6035717
-2258.844524924767,1669884023.603771
563.0530351298514,1669884023.6057467
-179.64212983598247,1669884023.6059659
-2788.9509497803892,1669884023.6457264
-3378.336307856014,1669884023.6459641
-2498.176566357852,1669884023.6477957
-2384.4165905381724,1669884023.6480544
-2683.6216642873683,1669884023.6498907
-769.9606394328318,1669884023.6500733
2769.58512012325,1669884023.6518698
2790.9596989763145,1669884023.652045
511.62133792016357,1669884023.6538436
1864.9600460232093,1669884023.654165
4191.934336742612,1669884023.6945157
2017.0357751088686,1669884023.6947668
-1009.6240153367551,1669884023.6966121
-570.0215082444736,1669884023.6967952
864.8793543032887,1669884023.6985967
-79.415109908246,1669884023.6987884
-1824.0073237185356,1669884023.700583
-238.48220813074911,1669884023.7007658
1394.6546587170772,1669884023.7025816
-1814.3781326215035,1669884023.7027652
-4724.834939703032,1669884023.7432728
-1118.2659982347527,1669884023.7434998
4000.0682045297567,1669884023.7453492
3729.954734649531,1669884023.7455454
1269.7771892629273,1669884023.7474365
803.711036097706,1669884023.7476318
870.5258034430418,1669884023.7495637
-1022.2997419427412,1669884023.7497728
-2598.458561067955,1669884023.7918704
-442.14413134841914,1669884023.7920887
86.02306097333272,1669884023.793971
-3570.019479083899,1669884023.7941604
-4557.504689981827,1669884023.795961
-1314.1068516097791,1669884023.7961452
758.040651335287,1669884023.7979546
-1127.1183295371234,1669884023.798142
-2330.4578840374324,1669884023.7999926
218.59442832113126,1669884023.8001823
1718.1859795078665,1669884023.840673
-268.9795525850866,1669884023.8422718
-2230.1144302939083,1669884023.8441727
-1240.1754624392647,1669884023.8443637
-975.1425131457111,1669884023.8461943
-2633.2829022945007,1669884023.8463914
-556.610221126434,1669884023.8481884
3432.7115950267544,1669884023.848372
3540.2792865383317,1669884023.8502088
1030.447356420335,1669884023.850396
-591.7110330534591,1669884023.8894098
-11.081240350243093,1669884023.8896277
907.9274040862068,1669884023.8914566
-1058.7440055531292,1669884023.891635
-3626.5416334539327,1669884023.893425
-2476.8564103421736,1669884023.8936079
710.2690989197398,1669884023.8953865
843.5555439047716,1669884023.895572
-355.25712636232936,1669884023.897417
1840.9198005942985,1669884023.8976114
3286.5916760366445,1669884023.938212
-71.56278732938168,1669884023.9388542
-3064.6053780289394,1669884023.9407318
-451.5535475321552,1669884023.94092
2078.641786254477,1669884023.942744
-1475.5326464906127,1669884023.9430423
-4421.859566370944,1669884023.944823
-922.2323311576383,1669884023.9450185
4298.610039415838,1669884023.946837
4502.983918253429,1669884023.9470243
1010.5647853441805,1669884023.9873438
1207.6177074235718,1669884023.987981
4322.606142042613,1669884023.989832
2787.3315305675374,1669884023.9900222
-1940.0096641301657,1669884023.991807
-1836.0508666066469,1669884023.9919786
2361.9706904328514,1669884023.9937136
2477.447119600971,1669884023.9939322
-1670.8716274725962,1669884023.995735
-2759.0701531228387,1669884023.9959078
-1032.3658087955437,1669884024.0359094
-1912.8940480853062,1669884024.0361145
-3557.0489422506985,1669884024.0379612
-1567.0610933301002,1669884024.0381455
629.6687397380778,1669884024.0399098
-1637.5442037546734,1669884024.0400932
-4389.212537419054,1669884024.041896
-2513.025465459148,1669884024.042082
1546.3908408642335,1669884024.0438774
2921.908815429064,1669884024.0440614
1743.0934308610522,1669884024.0844922
1746.9246588979036,1669884024.0847154
2636.7027023271503,1669884024.0866733
846.1654557517032,1669884024.0868676
-1838.0399817099067,1669884024.0886889
-582.5649436542542,1669884024.0888715
2371.839450798744,1669884024.0907125
1820.160685958099,1669884024.0908892
1240.4454431680049,1669884024.1327488
3159.1587661773824,1669884024.1329012
2431.7769372049943,1669884024.1343083
-2028.4222951385614,1669884024.134451
-5145.4135313446895,1669884024.1358023
-3145.2552025213213,1669884024.1359348
576.4388698560593,1669884024.1372657
1212.7009463734494,1669884024.1373994
555.5902228582943,1669884024.1387541
1802.7898459136777,1669884024.1388915
2212.5618280355698,1669884024.140275
-1185.7501438741429,1669884024.140416
-5326.043360844172,1669884024.181442
-5092.386861458777,1669884024.1816077
-1072.8920180500763,1669884024.1830235
-129.90492419599178,1669884024.1831715
-1822.6618536552144,1669884024.1847417
-798.8465732057459,1669884024.184943
829.4910925752245,1669884024.1865802
-194.03369423598917,1669884024.186718
-972.8122745505098,1669884024.230544
1550.0175846733332,1669884024.23071
3813.8233130608446,1669884024.2320862
1736.46779942622,1669884024.2322247
-1427.3683549772945,1669884024.2335737
-831.6884872682492,1669884024.2337105
533.6902481465843,1669884024.2350807
-694.3577707375193,1669884024.2352173
-877.5420448682164,1669884024.2365825
2172.388993780455,1669884024.2367167
3486.1460172671427,1669884024.280846
-9.362809355437804,1669884024.2815938
-2502.9222086494397,1669884024.2842438
350.96529532220796,1669884024.284495
4232.546578763135,1669884024.2870047
4373.269641014233,1669884024.2872553
2232.978269595002,1669884024.2897568
1093.9446214035095,1669884024.290026
1434.0203916140886,1669884024.2925396
1572.0888443131125,1669884024.292789
1195.2451402358981,1669884024.327501
1325.6998841006935,1669884024.32763
666.2844278357909,1669884024.3287714
-2840.550289333499,1669884024.3288882
-6134.583647923944,1669884024.3300486
-4390.421896763994,1669884024.3301642
-996.751788048234,1669884024.3312538
-1414.9352553648296,1669884024.3313637
-2341.881497294105,1669884024.3324554
449.06460131965605,1669884024.3325453
2762.0674825889173,1669884024.3757553
633.4609518355169,1669884024.3758404
-1605.318635467098,1669884024.3765745
-711.5033271557087,1669884024.3766415
410.75348684076755,1669884024.3773415
-977.0775520026797,1669884024.3774076
-2561.352550024445,1669884024.3781254
-334.72214720477564,1669884024.3781974
2471.7839908500614,1669884024.3789053
-36.917703785046626,1669884024.378973
-4293.060117620763,1669884024.424756
-2182.783742064004,1669884024.4248574
3023.4978175087576,1669884024.4255888
2930.9964187163305,1669884024.425661
-272.4275994365388,1669884024.4263701
187.52145505676975,1669884024.4264402
2981.727510607089,1669884024.4271288
1346.8918603278817,1669884024.427194
-3127.1576256017015,1669884024.4278808
-3262.5281946177224,1669884024.4279456
1233.2511667491617,1669884024.4755676
3787.897761992143,1669884024.4821193
1399.6564119594423,1669884024.4847674
-365.2797705966899,1669884024.4850292
32.910757804665025,1669884024.487566
-547.0719068546397,1669884024.4878101
